,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75
57,673.7515525,632.0018701,568.2443023,511.0331793,475.0868657,545.0595496,605.0368742,648.3542428,620.0487182,599.4686277,555.5528152,537.1001405,523.7054231,575.0046632,517.0477237,479.7018664,426.133847,448.8517911,434.1322851,388.988813,372.9990693,311.6372488,260.6894326,324.7658449,279.6757585,241.9411625,221.1181679,392.8317471,364.9283225,421.8695287,382.8238364,347.1449442,314.0642502,403.1837968,465.2761721,534.9410267,366.1048653,390.3934595,309.4451331,280.9916347,266.450705,176.3144797,237.721654,206.6309555,202.7145024,136.2329834,78.59580173,128.5116061,223.3538192,182.6648668,124.4410409,139.8597808,77.49582929,73.38404527,34.2510078,53.479674,0,55.38736609,59.17659488,79.70752578,75.47411508,116.9416783,135.8562576,122.9421496,176.2283966,155.9812367,177.0127926,206.3340966,253.8317505,464.4521183,462.1813874,670.6535963,509.4645962,584.6046421,171.8363143
58,707.835109,669.4466835,603.7379878,548.6697608,512.3484005,584.8040652,644.8721858,688.8148913,661.8488463,643.4014124,599.1494435,583.2808355,571.5586367,623.2428537,567.8403574,529.7218783,475.9685066,492.5055942,473.3560645,425.4551556,415.6582672,349.6229266,305.1280303,372.6352408,332.7286359,293.5797475,276.2942644,440.587999,415.5870129,474.0089356,435.4664937,400.7547744,367.542411,457.7351577,520.4726915,590.1666705,421.4096299,445.7444039,364.5743015,334.5539459,321.8362532,230.8067891,291.7028472,256.7135349,253.1557864,189.7564568,133.8897673,183.8261891,260.1761735,217.5334601,159.1498492,186.0160952,108.5750416,124.8285942,86.76369182,49.39509747,55.38736609,0,54.75071847,122.2679258,97.64758674,112.8396613,184.3465962,145.4647647,204.576705,194.5323861,221.9810843,246.69428,282.4457633,512.3067681,508.313634,708.569544,551.0855867,625.9643737,227.074414
59,732.846731,690.6900931,627.2382717,569.7490331,533.8885554,603.2808681,663.1886211,706.2904684,677.540926,656.0354573,612.3390443,592.424473,577.7746748,628.6331268,567.9525774,531.6941326,478.5117594,505.7718513,492.586825,447.9571079,430.4965449,370.475568,317.7896096,379.4409995,327.9347764,293.100445,262.1571369,447.328518,416.5627478,471.0103454,431.2078024,393.53027,361.0341189,446.083115,503.9047572,565.4972648,404.0167645,423.7479257,340.423261,303.51353,302.3965312,205.2660358,262.7064381,219.4835187,255.8707917,185.8313064,118.9210845,165.8529947,282.4410164,241.8399792,183.5395047,197.0817687,135.5878277,128.595085,91.02883868,92.85074098,59.17659488,54.75071847,0,83.10144955,46.78618577,61.70450704,147.1370064,91.8939988,151.6464551,146.9064408,179.0195448,199.1348433,228.9493031,518.656674,517.6842291,729.234009,567.1329136,642.2896088,213.3292773
60,698.727962,651.2660718,591.9170931,531.5705387,496.9787395,560.8651974,619.8494501,661.3638962,630.465875,605.1818252,562.6592572,537.9111472,519.9721285,569.3848522,503.6263117,469.7028267,417.8618205,457.698605,453.0414347,414.3271192,386.1409275,336.7470035,274.4153802,325.9383892,262.5735044,233.8878161,189.6303442,392.095066,355.2693281,404.6502782,364.1738315,324.2558784,293.0762478,372.2786012,426.1896534,483.6854887,326.4452838,343.4210278,259.5444922,220.6011035,224.6273051,125.4014055,180.4169096,136.7282058,202.7428031,130.7285902,62.99076097,95.319212,255.4565359,221.4644185,170.8896002,161.7280793,138.0219851,98.47399338,81.79734679,133.1517544,79.70752578,122.2679258,83.10144955,0,44.87099156,99.09447526,64.12338414,62.23303486,101.6401452,76.33496945,99.73677378,126.8015515,177.0201675,461.7525918,464.4323501,688.6017038,521.830069,596.4288005,143.4935845
61,732.027518,686.564366,625.5259527,566.181536,531.0123847,597.145951,656.5647751,698.7086366,668.5329671,644.5064218,601.5329907,578.3343449,561.3747375,611.2573711,546.7647015,512.216993,459.9377976,495.8245358,487.9887291,446.7867195,422.7107409,368.8882974,310.0593795,365.5612458,305.5808447,274.9822888,234.0194156,432.4857604,397.4086412,448.1615426,407.7855694,368.2829304,336.7803749,417.0178168,471.0093084,527.2321625,371.2917208,387.804394,303.8017225,262.9879462,269.4867866,170.1532791,223.9203282,176.3430435,241.5153926,169.2864484,99.43533978,138.7127118,284.0698225,246.6506154,191.360524,192.592339,149.7017949,124.4393026,95.01307317,124.4673982,75.47411508,97.64758674,46.78618577,44.87099156,0,56.23169063,105.514567,49.04283365,107.0389965,100.1876059,133.5061994,152.3688359,185.0974349,502.8036276,504.3348714,724.4054024,559.0987157,634.0214648,187.1283159
62,785.7330422,741.2647508,679.4740299,620.659085,585.259696,652.3020221,711.8563716,754.2090759,724.270717,700.5572506,657.4961875,634.5428979,617.5943143,667.4306993,602.5351457,568.2407743,516.0656678,551.6346368,542.6901868,500.3973727,478.096575,422.5250759,365.2861942,421.7136911,361.3841474,331.2019174,288.6047145,488.7010228,453.5159971,503.6926779,463.2383828,423.3398316,392.1536667,470.57683,522.2727825,573.4724682,422.9939574,436.9737532,352.8433252,307.9156611,321.6000593,221.8629511,271.5620649,218.3669102,297.6126317,225.4348885,155.5692361,194.2263185,336.2931152,297.3206972,240.1884465,246.5757934,194.4363313,177.6554591,144.2259561,154.4971112,116.9416783,112.8396613,61.70450704,99.09447526,56.23169063,0,152.7292999,63.68474636,117.433195,131.137623,170.5195575,178.7496071,187.9975553,559.0347793,560.4969642,779.3055659,614.6265167,689.6243164,242.5274052
63,682.5199051,630.9403171,575.791838,513.7741461,480.8524819,538.9110838,596.3974945,636.1070053,603.5688613,575.0867139,534.0928733,505.101631,484.2034199,531.7093784,461.5371383,430.3727223,380.6624806,432.1400406,435.3999408,402.8196825,365.6595201,327.5997285,259.2036348,298.3280307,224.2129767,204.2997833,145.3668984,360.9080536,318.6460833,361.6295962,321.0774908,279.3714152,250.5352929,321.2376732,369.9828428,422.0487363,271.1784524,284.2556063,200.1190384,157.4734855,170.7441581,72.24661627,119.0797707,72.73287202,182.5446879,118.7856899,78.08717291,70.12393305,256.42031,230.5994934,191.5658566,165.0063522,173.6438632,121.4014008,124.7482354,187.0504891,135.8562576,184.3465962,147.1370064,64.12338414,105.514567,152.7292999,0,96.12528593,95.68179576,51.37109635,44.79970684,81.64241458,152.1496679,427.6284439,433.8303912,666.8841681,497.8010613,570.9684586,108.0522531
64,760.3848134,712.2317234,653.5264657,592.8864026,558.5123467,621.4141804,680.1057156,721.1885575,689.7909848,663.4214266,621.3808084,595.0178179,575.7372158,624.2599965,555.872771,523.5509946,472.7467777,517.1920481,514.2946916,476.2944924,446.7454794,398.811447,335.6669887,384.4644583,316.3239874,291.2362698,239.4681902,449.5713634,410.2792663,456.1529511,415.5474945,374.3302914,344.5995613,417.3550091,465.2352099,512.135925,366.914925,378.0239389,294.1823244,246.6329339,266.8489753,168.0970193,212.3608544,156.419088,262.5907406,191.3270205,125.0972812,151.1358174,317.6334764,283.0866788,230.8959757,223.958461,193.4983459,159.6852433,137.1014881,173.3192089,122.9421496,145.4647647,91.8939988,62.23303486,49.04283365,63.68474636,96.12528593,0,59.92795063,67.54387319,107.489773,115.5933574,137.0992162,518.1769672,522.2887033,749.3092009,581.8357537,656.1376176,197.2565646
65,778.16115,726.5760888,671.4053533,609.4402649,576.4292595,634.4803708,691.792489,731.2146217,698.3986207,669.1556976,628.6417164,598.4350367,576.3928381,622.7688345,550.1796251,520.9769603,472.6770324,527.4193988,531.0392242,497.7562591,461.341224,421.8794448,354.3762056,393.5824831,317.0918191,299.6350007,237.0937275,455.2217004,411.3284935,450.3698823,410.1838585,367.7344181,340.9311701,402.9227716,442.7515686,478.4112274,347.857341,352.2880007,270.8717094,216.9799528,253.1671385,162.3945577,190.6539392,128.8100282,278.0043897,211.8281746,156.1108939,164.6869738,347.0415791,317.0783275,270.3347976,253.490363,239.6581596,197.1623309,183.3731447,228.6943227,176.2283966,204.576705,151.6464551,101.6401452,107.0389965,117.433195,95.68179576,59.92795063,0,44.87160908,79.51239546,68.055185,78.18157481,520.7279011,528.0671937,762.4192671,593.2024311,666.1004303,203.4135248
66,733.7744706,681.88402,627.0776525,564.9912566,532.1664144,589.7300348,646.9666545,686.3472875,653.5287541,624.3561056,583.7868355,553.751504,531.9460289,578.6104854,506.6632409,476.904538,428.2425781,482.5737858,486.6647845,454.1579621,416.7941831,378.7755777,310.5663167,348.7389721,272.42085,254.8175969,192.5471639,410.3805632,366.7327415,406.7611516,366.4407616,324.1455167,296.7932142,361.3940925,404.3713263,446.3645167,307.8128524,315.2661279,232.3580281,181.6097433,210.9041721,117.8791933,150.8602775,91.28017809,233.9101215,169.3290277,119.3632448,121.2275107,306.1068803,278.2423309,234.9658971,213.4444628,209.7183301,162.2948849,155.4286976,209.4532293,155.9812367,194.5323861,146.9064408,76.33496945,100.1876059,131.137623,51.37109635,67.54387319,44.87160908,0,40.96337454,52.32535653,105.4030864,476.0778298,483.2387844,717.6446214,548.3809389,621.2352183,158.6320686
67,709.8661705,656.0727853,603.6358417,541.0168171,509.2516106,563.5189263,619.7416677,658.0813796,624.5960534,594.0196425,554.3675977,522.4802839,499.4261581,544.9993673,471.4728791,443.1028835,395.7863142,455.2596743,463.3022547,434.2490814,392.6394857,360.9332633,290.7184041,321.8918152,241.6888996,229.0589351,161.5404207,380.9669425,335.1967898,371.832104,331.8648674,289.2605319,263.4626181,323.4104606,364.320883,405.4313063,268.5974048,274.7226984,192.2577958,140.6840812,173.8400846,87.99152007,111.3450488,50.49695139,213.6918846,156.7081089,122.8415116,107.6222708,294.7251183,271.6884495,235.3452219,205.753359,218.4343693,166.0344846,168.7703726,229.3930784,177.0127926,221.9810843,179.0195448,99.73677378,133.5061994,170.5195575,44.79970684,107.489773,79.51239546,40.96337454,0,38.74150249,115.4063667,444.6776408,453.4603377,691.0068768,521.3705495,593.1384286,134.9692983
68,744.7668216,689.9904451,638.8621179,576.059204,544.8342066,597.3135276,652.8251843,690.4026782,656.4684684,624.8082499,585.9742312,552.5726973,528.3495233,572.6154673,497.2711109,470.7686586,425.0925254,488.5636611,498.7521563,471.0966702,427.8586157,398.4891989,327.8694566,355.8879418,273.4392173,264.1373322,193.9998136,413.0080444,365.6534802,398.3650792,359.0644469,316.3396508,292.5879969,345.1239793,379.784275,411.0738295,287.6957352,288.305188,209.2635771,152.7461434,199.0572213,122.9823351,132.8831312,71.2592856,251.009863,195.4082296,159.3275723,146.3554413,333.3676055,310.3829,273.164845,244.4580973,253.9300991,202.8118843,202.1419306,259.6057099,206.3340966,246.69428,199.1348433,126.8015515,152.3688359,178.7496071,81.64241458,115.5933574,68.055185,52.32535653,38.74150249,0,78.97046808,474.845815,484.9985229,724.3869913,554.7385267,625.6658191,171.7984611
69,823.7288098,768.7951109,717.831427,655.0291823,623.7738129,676.1002656,731.3741837,768.6173995,734.4750712,702.2216653,663.8801751,629.6128189,604.6194386,647.8053933,571.0885894,546.2085118,501.8128916,567.2377979,577.7045963,549.5703889,506.8244558,476.3156925,406.1055191,434.7738646,351.7563248,343.0998921,272.699798,491.2547289,443.1870846,473.1353468,434.5044631,391.8884212,369.5735365,415.9501608,443.512618,461.172715,356.6149767,351.2659845,277.7311656,218.8244673,274.3116177,201.8879592,207.2491924,148.1862942,329.0936962,270.3179011,224.7502097,221.1477546,408.33609,382.5119147,340.3591803,317.1018809,313.9683299,267.6734692,258.529326,306.6156145,253.8317505,282.4457633,228.9493031,177.0201675,185.0974349,187.9975553,152.1496679,137.0992162,78.18157481,105.4030864,115.4063667,78.97046808,0,552.030411,562.9438642,803.0265007,633.4117713,703.9978136,250.2094215
70,298.3756516,234.0889695,208.8918829,155.4043701,149.1164227,148.2999998,190.1720927,220.8221624,185.1473462,150.3172557,114.834679,77.80349631,59.27423686,111.0348835,80.98280239,44.58270988,51.5901465,67.09080584,124.963922,165.144828,118.3372141,195.2476312,209.7887031,139.7591902,203.658119,227.9207789,283.6734119,71.7216723,109.491119,94.58343052,123.0632304,163.1535424,182.4593309,171.0319891,215.8683725,319.8228182,225.7602087,260.4726079,290.9210977,346.4715659,278.8127416,358.3511366,345.6995678,404.0111048,262.8212071,334.0961362,403.7487897,367.3413064,269.4407026,309.8014567,360.2175167,326.2915025,407.7918817,391.2029805,430.2223765,471.3562247,464.4521183,512.3067681,518.656674,461.7525918,502.8036276,559.0347793,427.6284439,518.1769672,520.7279011,476.0778298,444.6776408,474.845815,552.030411,0,28.74451317,261.4933985,106.4175648,159.429281,321.0884418
71,276.5923618,213.8458287,183.3499015,127.8237529,120.3802839,124.8075711,171.6904578,206.0294429,171.5351874,141.2915261,100.9776158,74.97995745,69.34601926,120.4512146,106.749137,72.99688251,71.60638698,39.29302379,97.54341721,141.1000069,101.9026731,179.6293562,203.4771552,138.787509,211.8007987,231.0524765,291.9219889,72.92584675,120.3391826,118.4662479,141.9451398,179.3469754,194.7008603,194.6170055,243.1553063,347.9499571,246.7548633,283.3604252,308.119281,362.0292321,291.9153219,366.1725123,358.1326663,414.7626964,262.9565345,335.0620761,404.9277284,371.1531846,259.0761274,300.6848073,353.4553016,322.7940646,402.1678723,389.3989404,428.1000527,465.8299368,462.1813874,508.313634,517.6842291,464.4323501,504.3348714,560.4969642,433.8303912,522.2887033,528.0671937,483.2387844,453.4603377,484.9985229,562.9438642,28.74451317,0,243.7353847,81.42227773,142.2835571,326.2347645
72,62.75588002,39.67105456,110.09981,159.9043469,196.2372886,128.0338302,72.11446169,48.83018993,82.88904835,125.8109889,147.5492208,193.2858609,226.6849146,213.7485683,287.0644078,286.1070957,312.7519062,235.8302519,236.7308519,283.2192679,302.5637725,359.3044171,414.460472,369.2136296,451.4881661,462.8682656,530.3875911,312.6427102,363.4951107,354.8126592,384.3006467,422.973604,437.7506336,430.3347678,461.4124341,551.7102476,486.9857379,519.8871276,551.6184535,605.7487567,534.9490265,603.0282741,600.5145117,655.282037,486.9071977,558.0526106,626.3048006,600.1229848,448.5438457,491.0364771,549.5751637,533.0135208,600.1195092,602.1080178,638.2708804,661.2052262,670.6535963,708.569544,729.234009,688.6017038,724.4054024,779.3055659,666.8841681,749.3092009,762.4192671,717.6446214,691.0068768,724.3869913,803.0265007,261.4933985,243.7353847,0,169.6644653,102.0668978,559.0142103
73,196.396697,136.0845766,102.4745021,54.55723778,68.02619465,44.12351289,98.59648825,139.613721,110.7649346,98.67673907,56.30236244,79.57121946,104.9945861,135.0120355,165.8761013,144.6526964,152.9882524,66.17570284,82.62960596,137.4386479,136.6892278,203.7209407,249.5829641,199.7058786,282.0644164,293.5674346,360.7431386,144.1576557,196.3685583,199.7375028,222.5567044,258.1433467,269.9555637,276.0080892,321.892028,424.1579879,327.7839117,364.7693825,386.774805,438.994905,366.7935906,433.4027319,431.7042198,485.7767646,319.272132,391.1035998,460.1778788,431.7711048,292.2588458,335.3282898,392.3690206,370.0517008,442.7303457,438.8306906,476.2018755,505.5243127,509.4645962,551.0855867,567.1329136,521.830069,559.0987157,614.6265167,497.8010613,581.8357537,593.2024311,548.3809389,521.3705495,554.7385267,633.4117713,106.4175648,81.42227773,169.6644653,0,75.15683949,389.8060519
74,144.2752361,77.74597711,89.73327192,92.95837721,125.5256166,47.48326581,31.68921632,65.1462519,36.45551568,47.43541838,46.489603,94.37323004,128.3799903,128.4568033,191.3746614,185.6258226,210.7012964,139.0143334,154.466227,207.5819654,211.8292668,277.6661722,324.7046148,272.6567176,352.2564296,366.6943432,431.8562145,212.7576469,262.5059603,252.9733205,282.2595502,321.1850456,336.8713174,328.7752678,363.1076068,457.66961,385.0052312,418.3912674,449.7136797,504.2077383,434.111765,505.3411413,500.1181545,555.938757,393.7303641,465.7383102,534.9854052,505.697357,366.6729417,409.7358971,467.0945941,445.2082386,517.5283998,513.9753403,551.3575299,580.146342,584.6046421,625.9643737,642.2896088,596.4288005,634.0214648,689.6243164,570.9684586,656.1376176,666.1004303,621.2352183,593.1384286,625.6658191,703.9978136,159.429281,142.2835571,102.0668978,75.15683949,0,462.9169978
75,575.7845808,523.2956238,469.2939779,406.9120353,374.658064,431.1001328,488.4007023,528.0564534,495.5809664,467.5262667,426.2437054,398.1987852,378.4871058,427.0951315,360.1789239,326.7313145,275.538767,324.0965555,328.8585229,299.3673619,258.5465712,226.9643655,156.0829077,190.2769857,119.3765663,96.25736163,49.34952533,253.3232045,213.0345488,261.1663532,220.717642,181.2582306,149.6637878,232.868656,293.4414283,366.5125329,194.3764907,220.8693912,144.3435692,135.28819,96.69695169,50.61017759,94.23680738,113.1958125,79.42505056,49.33614321,95.07826677,48.42808374,169.2572988,157.3850898,144.650397,97.46459222,158.1370105,108.8648022,141.5748653,204.7363214,171.8363143,227.074414,213.3292773,143.4935845,187.1283159,242.5274052,108.0522531,197.2565646,203.4135248,158.6320686,134.9692983,171.7984611,250.2094215,321.0884418,326.2347645,559.0142103,389.8060519,462.9169978,0
